,gender,age,job
30163,0,2,4
30164,0,1,4
30165,1,0,4
30166,0,1,4
30167,0,1,4
30168,0,1,4
30169,0,1,7
30170,0,1,7
30171,0,2,8
30172,0,2,8
30173,0,0,4
30174,0,0,4
30175,0,1,7
30176,0,1,7
30177,0,1,7
30178,0,1,4
30179,0,1,4
30180,0,1,4
30181,0,1,7
30182,0,1,7
30183,0,1,4
30184,0,1,4
30185,0,1,4
30186,0,1,4
30187,0,1,4
30188,0,1,4
30189,0,1,4
30190,0,1,4
30191,0,1,7
30192,0,1,7
30193,0,1,7
30194,1,1,7
30195,0,2,4
30196,0,1,4
30197,0,1,4
30198,0,1,4
30199,0,1,4
30200,0,1,4
30201,0,1,4
30202,0,1,4
30203,0,0,7
30204,0,0,7
30205,0,1,7
30206,0,2,3
30207,0,2,3
30208,0,1,1
30209,0,0,4
30210,1,0,4
30211,0,0,4
30212,0,0,4
30213,0,1,4
30214,0,1,4
30215,0,1,4
30216,0,1,4
30217,0,1,4
30218,0,1,4
30219,0,1,6
30220,0,1,4
30221,0,1,4
30222,0,1,4
30223,0,1,4
30224,0,1,4
30225,0,1,4
30226,0,1,4
30227,0,0,3
30228,0,1,7
30229,0,1,7
30230,1,3,7
30231,1,3,7
30232,1,3,7
30233,0,2,3
30234,0,2,3
30235,1,0,7
30236,1,0,7
30237,1,0,4
30238,1,0,4
30239,1,0,4
30240,1,0,4
30241,0,1,4
30242,0,1,4
30243,0,1,4
30244,0,1,4
30245,1,2,2
30246,0,0,3
30247,0,0,3
30248,0,0,4
30249,0,0,4
30250,0,0,4
30251,0,0,4
30252,0,0,4
30253,1,0,4
30254,0,1,3
30255,0,1,3
30256,0,2,4
30257,0,2,4
30258,0,1,7
30259,0,1,7
30260,1,1,7
30261,1,1,7
30262,1,1,7
30263,0,3,9
30264,0,3,9
30265,0,2,4
30266,0,0,3
30267,0,0,4
30268,0,1,4
30269,0,1,4
30270,0,1,4
30271,0,0,4
30272,0,0,4
30273,1,0,4
30274,1,0,4
30275,1,0,4
30276,1,0,4
30277,1,0,4
30278,1,0,4
30279,1,0,4
30280,0,1,3
30281,0,1,3
30282,1,1,4
30283,1,1,4
30284,1,1,4
30285,1,1,4
30286,1,1,4
30287,0,1,4
30288,0,2,4
30289,0,2,4
30290,0,2,4
30291,0,2,4
30292,0,2,4
30293,0,2,4
30294,1,1,3
30295,0,2,3
30296,0,2,3
30297,1,0,4
30298,1,0,4
30299,1,1,3
30300,1,1,3
30301,0,0,7
30302,1,2,2
30303,0,1,7
30304,0,2,4
30305,0,1,4
30306,1,3,2
30307,1,1,7
30308,1,1,7
30309,1,1,4
30310,1,1,4
30311,0,0,4
30312,0,0,4
30313,1,0,4
30314,1,0,3
30315,1,0,3
30316,1,0,3
30317,1,0,3
30318,1,0,3
30319,1,0,3
30320,1,0,3
30321,1,0,3
30322,0,1,4
30323,0,1,4
30324,0,1,4
30325,0,2,4
30326,0,2,4
30327,0,2,4
30328,0,2,4
30329,0,2,4
30330,1,2,4
30331,0,1,7
30332,0,0,4
30333,0,0,4
30334,0,0,4
30335,0,3,2
30336,0,2,4
30337,0,2,4
30338,0,2,3
30339,1,1,7
30340,0,3,2
30341,0,3,2
30342,0,3,3
30343,0,3,3
30344,1,3,2
30345,0,2,4
30346,0,2,4
30347,0,2,4
30348,0,0,4
30349,0,0,4
30350,0,0,4
30351,0,0,4
30352,0,0,4
30353,1,0,3
30354,1,0,3
30355,1,0,3
30356,1,0,3
30357,1,0,3
30358,0,3,4
30359,0,3,4
30360,0,2,7
30361,0,2,7
30362,0,3,4
30363,0,3,4
30364,0,0,4
30365,0,0,4
30366,0,0,4
30367,0,0,4
30368,0,2,4
30369,0,2,4
30370,0,2,4
30371,0,2,4
30372,0,2,4
30373,0,2,4
30374,0,0,4
30375,0,0,4
30376,0,0,4
30377,0,0,4
30378,0,0,4
30379,0,0,4
30380,0,0,4
30381,0,3,6
30382,0,2,4
30383,0,1,4
30384,0,1,4
30385,0,1,4
30386,1,1,4
30387,1,1,4
30388,0,0,2
30389,0,2,2
30390,0,0,4
30391,0,2,3
30392,0,2,3
30393,0,3,6
30394,0,3,2
30395,0,3,2
30396,0,2,7
30397,1,2,4
30398,0,2,3
30399,0,3,3
30400,0,3,3
30401,0,3,3
30402,0,3,3
30403,0,3,3
30404,1,0,4
30405,1,0,4
30406,0,3,4
30407,1,0,4
30408,0,2,2
30409,0,3,7
30410,0,0,4
30411,0,0,4
30412,0,0,4
30413,1,0,3
30414,1,0,3
30415,0,3,7
30416,0,3,7
30417,0,1,3
30418,0,1,3
30419,0,1,2
30420,0,0,4
30421,0,0,4
30422,0,1,4
30423,1,0,3
30424,1,1,3
30425,0,1,4
30426,1,2,3
30427,1,2,3
30428,1,2,3
30429,1,2,3
30430,0,2,3
30431,0,2,4
30432,0,2,4
30433,1,1,1
30434,0,3,1
30435,1,0,3
30436,0,1,2
30437,0,3,7
30438,0,2,7
30439,1,0,4
30440,0,1,2
30441,1,0,4
30442,1,0,4
30443,1,1,7
30444,1,1,7
30445,1,1,3
30446,1,0,7
30447,1,0,7
30448,0,1,3
30449,0,0,7
30450,1,0,3
30451,1,0,3
30452,0,2,7
30453,0,2,4
30454,0,0,4
30455,0,0,4
30456,0,2,7
30457,0,2,7
30458,0,2,3
30459,0,2,4
30460,0,2,4
30461,1,1,3
30462,0,0,4
30463,0,0,4
30464,1,1,4
30465,0,0,7
30466,0,1,3
30467,0,0,2
30468,0,0,2
30469,1,1,4
30470,1,1,4
30471,1,1,4
30472,0,3,2
30473,0,3,3
30474,0,3,3
30475,0,2,4
30476,0,2,4
30477,1,1,3
30478,0,2,7
30479,1,0,3
30480,0,3,3
30481,0,1,3
30482,0,1,3
30483,0,1,2
30484,0,1,7
30485,0,1,7
30486,0,1,4
30487,0,1,4
30488,0,0,4
30489,1,1,3
30490,0,2,2
30491,0,2,2
30492,0,2,2
30493,0,1,1
30494,1,1,4
30495,1,1,4
30496,0,0,1
30497,1,2,4
30498,1,2,4
30499,0,0,4
30500,0,1,4
30501,0,1,4
30502,0,3,3
30503,0,3,3
30504,0,1,4
30505,1,1,7
30506,0,1,3
30507,0,1,3
30508,0,3,3
30509,0,3,4
30510,1,1,7
30511,0,2,3
30512,0,2,3
30513,0,2,4
30514,0,2,4
30515,0,0,3
30516,0,0,3
30517,1,0,3
30518,0,2,7
30519,0,0,3
30520,0,0,3
30521,0,0,9
30522,0,3,2
30523,0,2,3
30524,0,1,4
30525,0,1,4
30526,0,1,3
30527,0,1,3
30528,0,0,4
30529,0,0,7
30530,0,0,7
30531,1,2,7
30532,1,2,7
30533,0,0,7
30534,0,3,3
30535,0,0,7
30536,0,2,7
30537,0,0,7
30538,0,1,7
30539,1,0,7
30540,0,1,7
30541,0,1,7
30542,0,1,4
30543,0,1,4
30544,0,1,4
30545,1,0,4
30546,1,0,4
30547,1,0,4
30548,1,0,4
30549,0,0,4
30550,1,0,2
30551,0,3,7
30552,0,3,7
30553,0,1,7
30554,0,1,7
30555,0,0,4
30556,0,0,7
30557,0,2,4
30558,0,0,3
30559,1,2,2
30560,1,2,2
30561,1,2,2
30562,1,0,4
30563,1,1,3
30564,0,2,4
30565,0,1,2
30566,0,1,2
30567,0,1,4
30568,0,3,2
30569,0,2,4
30570,0,2,4
30571,1,3,2
30572,1,3,2
30573,0,2,2
30574,0,2,2
30575,0,3,2
30576,0,2,1
30577,0,2,1
30578,1,3,2
30579,0,0,4
30580,0,0,4
30581,0,0,4
30582,0,3,4
30583,0,3,3
30584,0,3,3
30585,1,2,9
30586,1,2,9
30587,1,0,3
30588,0,2,4
30589,0,2,4
30590,0,0,4
30591,0,1,4
30592,0,1,4
30593,1,1,4
30594,1,1,4
30595,1,0,4
30596,0,1,4
30597,1,0,4
30598,1,0,4
30599,0,2,2
30600,0,2,2
30601,1,3,8
30602,1,3,8
30603,0,2,4
30604,0,2,4
30605,0,3,4
30606,0,3,4
30607,0,1,3
30608,0,1,3
30609,1,0,7
30610,0,0,4
30611,0,0,4
30612,0,1,7
30613,0,1,7
30614,0,0,4
30615,1,0,4
30616,1,0,4
30617,1,0,4
30618,1,1,4
30619,1,1,4
30620,1,1,4
30621,0,0,4
30622,0,0,4
30623,0,0,4
30624,1,1,4
30625,1,2,4
30626,1,0,3
30627,1,0,3
30628,1,0,3
30629,1,2,7
30630,0,1,4
30631,0,1,4
30632,0,1,4
30633,0,1,4
30634,0,2,4
30635,0,2,4
30636,1,1,3
30637,1,1,3
30638,0,0,7
30639,0,0,7
30640,1,0,4
30641,1,0,4
30642,1,0,4
30643,0,0,4
30644,0,0,4
30645,0,0,4
30646,0,0,4
30647,0,0,4
30648,0,3,4
30649,1,2,7
30650,1,2,7
30651,1,0,4
30652,1,1,4
30653,1,1,4
30654,0,1,7
30655,0,0,4
30656,0,3,2
30657,0,3,2
30658,0,1,4
30659,0,1,4
30660,0,1,7
30661,0,1,7
30662,0,1,7
30663,0,1,3
30664,0,1,3
30665,0,1,3
30666,1,0,4
30667,1,0,4
30668,1,0,4
30669,0,1,9
30670,0,1,9
30671,0,0,4
30672,0,0,4
30673,1,0,4
30674,0,2,2
30675,0,2,2
30676,0,1,4
30677,0,1,4
30678,1,1,7
30679,1,1,7
30680,0,0,4
30681,0,0,4
30682,0,1,4
30683,0,1,4
30684,1,2,7
30685,1,2,7
30686,1,2,7
30687,1,2,7
30688,1,1,4
30689,1,1,4
30690,1,1,4
30691,0,2,7
30692,0,2,7
30693,0,2,7
30694,0,2,7
30695,0,1,2
30696,0,1,2
30697,0,1,2
30698,0,1,7
30699,0,1,7
30700,0,1,7
30701,0,3,2
30702,0,3,7
30703,0,3,7
30704,1,3,2
30705,1,2,2
30706,0,2,1
30707,0,2,1
30708,0,2,1
30709,0,1,0
30710,0,1,0
30711,0,1,7
30712,0,1,7
30713,0,1,4
30714,0,1,4
30715,0,3,1
30716,0,2,3
30717,1,0,7
30718,1,3,2
30719,1,3,2
30720,1,3,2
30721,1,3,2
30722,0,0,4
30723,0,0,4
30724,1,1,7
30725,1,1,7
30726,1,1,7
30727,1,1,7
30728,0,1,4
30729,0,3,3
30730,0,3,3
30731,0,3,3
30732,0,3,2
30733,0,3,2
30734,0,3,2
30735,0,3,2
30736,1,1,7
30737,0,3,2
30738,0,3,2
30739,0,3,2
30740,0,3,2
30741,0,3,2
30742,1,0,0
30743,1,0,0
30744,0,2,4
30745,0,2,4
30746,0,2,4
30747,0,2,3
30748,0,2,3
30749,1,3,9
30750,1,3,9
30751,1,3,9
30752,1,2,7
30753,0,1,4
30754,0,1,4
30755,0,1,4
30756,0,0,4
30757,0,0,4
30758,0,0,4
30759,0,1,4
30760,0,1,4
30761,0,1,4
30762,0,1,7
30763,0,0,4
30764,0,0,4
30765,0,0,4
30766,0,0,4
30767,0,0,4
30768,0,0,4
30769,0,0,4
30770,0,0,4
30771,0,2,1
30772,0,3,2
30773,0,3,2
30774,0,1,4
30775,0,1,4
30776,0,1,4
30777,0,1,4
30778,0,2,7
30779,0,2,7
30780,0,1,4
30781,0,2,7
30782,0,2,7
30783,0,2,7
30784,0,2,3
30785,0,2,3
30786,0,2,3
30787,0,2,3
30788,0,2,3
30789,0,2,3
30790,0,2,3
30791,1,1,4
30792,1,1,4
30793,0,0,2
30794,1,3,2
30795,0,0,7
30796,0,0,7
30797,1,2,2
30798,1,2,2
30799,1,2,2
30800,1,2,2
30801,1,2,2
30802,1,2,2
30803,1,2,2
30804,0,0,2
30805,0,3,1
30806,0,3,1
30807,0,3,1
30808,0,3,1
30809,0,3,1
30810,0,3,1
30811,1,1,4
30812,1,1,4
30813,1,1,4
30814,1,1,4
30815,1,1,4
30816,1,1,4
30817,0,2,4
30818,0,2,4
30819,0,2,4
30820,0,2,7
30821,0,2,7
30822,0,2,7
30823,1,3,2
30824,0,1,7
30825,1,0,4
30826,1,0,4
30827,0,0,7
30828,0,0,7
30829,1,3,2
30830,1,3,2
30831,0,1,4
30832,0,1,4
30833,0,1,4
30834,0,1,4
30835,0,1,4
30836,0,2,2
30837,0,3,9
30838,1,1,7
30839,1,1,7
30840,1,1,7
30841,1,1,7
30842,1,1,7
30843,1,1,7
30844,1,1,7
30845,1,1,4
30846,1,1,4
30847,0,2,2
30848,0,2,2
30849,0,2,2
30850,0,2,2
30851,0,2,2
30852,0,2,2
30853,0,2,2
30854,1,0,4
30855,1,0,4
30856,1,0,4
30857,0,1,2
30858,0,1,2
30859,0,1,2
30860,0,1,2
30861,0,1,2
30862,0,0,4
30863,0,0,4
30864,0,0,4
30865,0,1,3
30866,0,1,3
30867,0,1,3
30868,1,1,2
30869,1,1,2
30870,1,1,2
30871,1,1,2
30872,1,1,2
30873,1,1,2
30874,0,0,7
30875,0,0,7
30876,0,0,7
30877,0,2,4
30878,0,2,4
30879,0,2,4
30880,0,3,2
30881,0,1,3
30882,0,1,4
30883,1,0,4
30884,1,0,4
30885,0,2,4
30886,0,2,4
30887,0,2,4
30888,0,2,4
30889,0,2,4
30890,0,2,4
30891,1,0,4
30892,1,0,4
30893,0,0,2
30894,0,0,2
30895,1,0,4
30896,1,0,4
30897,1,0,4
30898,0,3,2
30899,0,3,2
30900,0,1,4
30901,0,1,4
30902,0,1,4
30903,0,1,4
30904,0,0,2
30905,0,1,7
30906,0,1,7
30907,0,1,7
30908,0,2,2
30909,1,2,2
30910,1,2,2
30911,1,3,2
30912,1,3,2
30913,1,3,2
30914,0,3,2
30915,0,2,4
30916,0,2,4
30917,0,2,4
30918,0,2,4
30919,0,2,4
30920,0,2,4
30921,0,3,6
30922,0,3,2
30923,0,2,3
30924,0,2,3
30925,0,2,3
30926,0,2,3
30927,1,0,7
30928,1,0,7
30929,1,2,4
30930,1,2,4
30931,1,2,4
30932,1,2,4
30933,0,1,4
30934,0,1,4
30935,0,1,4
30936,0,3,7
30937,0,3,7
30938,0,0,4
30939,0,0,4
30940,0,1,4
30941,0,1,4
30942,0,1,4
30943,0,1,4
30944,0,0,4
30945,0,1,4
30946,0,1,4
30947,0,1,4
30948,0,1,4
30949,0,1,4
30950,0,1,4
30951,0,1,4
30952,0,0,5
30953,0,0,5
30954,0,0,5
30955,0,0,5
30956,0,0,4
30957,0,0,4
30958,0,0,4
30959,0,0,4
30960,0,0,4
30961,0,0,4
30962,0,2,3
30963,0,2,3
30964,0,1,4
30965,0,1,4
30966,0,1,4
30967,0,1,4
30968,0,1,4
30969,0,1,4
30970,0,0,4
30971,0,0,4
30972,0,0,4
30973,1,0,7
30974,1,0,7
30975,0,2,3
30976,0,2,3
30977,0,2,3
30978,0,2,3
30979,1,2,2
30980,1,2,2
30981,1,2,2
30982,1,2,2
30983,0,3,9
30984,0,3,2
30985,0,3,2
30986,0,3,2
30987,0,3,2
30988,0,3,2
30989,0,3,2
30990,0,3,7
30991,0,3,7
30992,0,3,7
30993,1,1,4
30994,1,1,4
30995,1,0,4
30996,1,0,4
30997,1,0,4
30998,1,0,4
30999,1,0,4
31000,1,0,4
31001,1,0,4
31002,0,2,4
31003,0,2,4
31004,0,2,4
31005,0,2,4
31006,0,1,2
31007,0,1,2
31008,0,1,2
31009,0,0,4
31010,0,0,4
31011,0,0,4
31012,0,3,4
31013,0,3,4
31014,0,3,4
31015,0,3,4
31016,0,3,4
31017,0,3,4
31018,0,2,2
31019,0,2,2
31020,0,0,4
31021,0,0,4
31022,0,0,4
31023,0,0,7
31024,0,2,3
31025,0,2,3
31026,0,2,3
31027,0,2,2
31028,0,2,2
31029,0,2,2
31030,0,2,2
31031,0,1,1
31032,0,1,4
31033,0,1,4
31034,0,1,4
31035,0,1,4
31036,0,1,4
31037,0,1,4
31038,0,1,4
31039,0,1,4
31040,0,1,4
31041,1,1,2
31042,1,1,2
31043,0,2,6
31044,0,2,6
31045,0,2,6
31046,0,2,6
31047,0,2,6
31048,0,2,6
31049,0,2,6
31050,0,2,6
31051,0,2,6
31052,0,2,6
31053,0,2,6
31054,0,0,7
31055,0,0,7
31056,1,1,7
31057,1,1,7
31058,0,1,1
31059,0,1,1
31060,1,0,3
31061,0,1,2
31062,0,1,2
31063,1,1,7
31064,0,1,4
31065,0,3,4
31066,0,3,4
31067,0,3,4
31068,0,0,4
31069,0,0,4
31070,0,0,4
31071,0,0,4
31072,0,0,4
31073,0,0,4
31074,0,0,4
31075,0,1,4
31076,0,1,4
31077,0,1,2
31078,1,0,4
31079,1,0,4
31080,1,0,4
31081,1,0,3
31082,1,0,3
31083,0,1,4
31084,1,1,4
31085,1,1,4
31086,0,3,2
31087,0,3,2
31088,0,0,7
31089,0,0,7
31090,0,0,7
31091,0,0,7
31092,0,0,7
31093,0,0,7
31094,1,0,3
31095,1,0,3
31096,1,0,3
31097,1,0,3
31098,1,0,3
31099,0,0,4
31100,0,0,4
31101,0,0,4
31102,0,0,4
31103,0,0,4
31104,0,0,3
31105,0,3,2
31106,0,3,2
31107,0,3,4
31108,0,3,4
31109,0,3,4
31110,0,3,4
31111,1,0,4
31112,1,0,4
31113,1,0,4
31114,1,0,4
31115,1,0,4
31116,1,0,4
31117,0,0,4
31118,0,0,4
31119,1,0,7
31120,1,0,7
31121,1,0,7
31122,0,0,4
31123,0,0,4
31124,0,3,7
31125,0,0,3
31126,0,0,3
31127,0,0,3
31128,1,1,7
31129,0,0,3
31130,0,2,7
31131,0,2,7
31132,0,3,2
31133,0,3,2
31134,0,1,3
31135,0,1,3
31136,0,1,3
31137,0,1,3
31138,0,1,3
31139,0,1,3
31140,0,3,2
31141,0,2,2
31142,0,2,2
31143,0,2,2
31144,0,2,2
31145,0,1,0
31146,0,1,0
31147,0,1,0
31148,0,1,4
31149,0,1,4
31150,0,1,4
31151,0,1,4
31152,0,1,4
31153,0,1,4
31154,0,1,4
31155,0,1,4
31156,0,0,4
31157,1,1,4
31158,1,1,4
31159,1,1,3
31160,1,1,3
31161,0,3,7
31162,0,3,7
31163,0,1,7
31164,0,1,7
31165,0,1,4
31166,1,1,7
31167,1,1,7
31168,0,1,4
31169,1,0,4
31170,1,0,4
31171,1,0,4
31172,1,0,4
31173,0,1,4
31174,0,1,4
31175,0,1,3
31176,0,1,4
31177,0,1,4
31178,0,1,4
31179,0,1,4
31180,0,1,2
31181,0,1,3
31182,0,1,3
31183,0,1,3
31184,0,3,4
31185,0,3,4
31186,0,2,4
31187,0,2,4
31188,0,0,4
31189,0,0,4
31190,0,0,4
31191,0,2,3
31192,0,2,3
31193,0,2,3
31194,0,2,3
31195,0,2,3
31196,0,2,3
31197,0,2,3
31198,0,2,3
31199,0,1,4
31200,1,0,4
31201,1,0,4
31202,1,0,4
31203,1,0,4
31204,1,0,4
31205,1,0,4
31206,1,0,4
31207,1,0,4
31208,1,0,4
31209,1,0,4
31210,1,0,4
31211,1,0,4
31212,0,1,4
31213,0,0,3
31214,0,0,3
31215,0,0,3
31216,0,0,3
31217,0,0,3
31218,0,0,3
31219,0,0,3
31220,0,0,3
31221,0,0,3
31222,0,0,7
31223,0,0,7
31224,0,2,4
31225,0,2,4
31226,1,2,6
31227,1,2,6
31228,0,1,7
31229,0,1,7
31230,0,1,4
31231,0,1,4
31232,0,1,4
31233,0,2,3
31234,0,2,3
31235,0,3,7
31236,0,1,4
31237,0,1,4
31238,0,1,4
31239,0,0,3
31240,0,2,4
31241,0,2,4
31242,0,2,4
31243,1,0,7
31244,1,0,7
31245,1,0,7
31246,1,0,7
31247,1,0,7
31248,1,0,7
31249,0,1,4
31250,0,2,6
31251,0,3,3
31252,0,3,3
31253,0,3,4
31254,1,0,4
31255,1,0,4
31256,1,0,4
31257,1,0,4
31258,1,0,4
31259,0,2,3
31260,0,2,3
31261,1,1,4
31262,0,0,8
31263,0,0,7
31264,0,0,7
31265,0,3,3
31266,0,3,3
31267,0,3,3
31268,0,3,4
31269,1,0,4
31270,1,0,4
31271,1,0,4
31272,0,3,2
31273,0,3,2
31274,0,3,2
31275,0,3,2
31276,1,2,4
31277,1,2,4
31278,0,3,4
31279,0,3,4
31280,0,1,4
31281,0,1,4
31282,0,1,4
31283,0,0,4
31284,0,0,4
31285,0,0,3
31286,0,0,3
31287,0,0,3
31288,0,0,3
31289,0,0,3
31290,0,0,3
31291,0,0,4
31292,0,0,4
31293,0,0,4
31294,0,0,4
31295,0,0,4
31296,0,0,4
31297,0,1,4
31298,1,1,4
31299,1,1,4
31300,1,1,4
31301,1,1,4
31302,0,2,7
31303,0,2,7
31304,0,1,4
31305,0,1,4
31306,0,1,4
31307,0,1,4
31308,0,1,4
31309,0,2,4
31310,0,0,7
31311,0,0,7
31312,0,0,7
31313,0,1,4
31314,0,2,2
31315,1,0,4
31316,0,2,4
31317,0,2,4
31318,0,1,4
31319,0,1,4
31320,0,1,4
31321,1,0,4
31322,1,0,4
31323,0,0,3
31324,0,0,3
31325,1,0,4
31326,0,1,7
31327,0,1,7
31328,0,1,7
31329,0,1,4
31330,0,1,4
31331,0,1,3
31332,0,1,3
31333,0,1,3
31334,0,1,4
31335,1,0,7
31336,1,0,7
31337,1,0,7
31338,1,0,7
31339,1,0,7
31340,1,0,7
31341,0,1,4
31342,0,0,4
31343,0,0,4
31344,0,0,4
31345,0,0,4
31346,0,2,4
31347,0,2,4
31348,0,2,4
31349,0,2,4
31350,0,2,6
31351,0,1,3
31352,0,0,4
31353,0,0,4
31354,1,2,2
31355,0,0,4
31356,0,0,4
31357,0,1,1
31358,0,1,1
31359,0,1,7
31360,0,1,7
31361,1,1,4
31362,1,1,4
31363,1,1,4
31364,1,1,4
31365,1,1,4
31366,0,2,7
31367,0,2,7
31368,0,1,4
31369,0,1,4
31370,1,1,4
31371,1,1,4
31372,1,1,4
31373,1,1,4
31374,0,2,4
31375,1,0,4
31376,1,0,4
31377,1,0,4
31378,0,0,4
31379,0,0,4
31380,1,1,4
31381,1,0,7
31382,1,0,7
31383,0,2,4
31384,0,0,3
31385,0,0,3
31386,0,0,3
31387,0,0,3
31388,0,0,3
31389,0,2,4
31390,0,2,4
31391,1,1,3
31392,1,1,3
31393,0,0,4
31394,0,2,6
31395,0,0,4
31396,0,0,4
31397,0,0,4
31398,0,0,4
31399,0,2,9
31400,0,2,9
31401,0,3,7
31402,0,3,7
31403,0,3,7
31404,0,3,7
31405,0,3,3
31406,0,2,7
31407,0,2,7
31408,0,2,7
31409,1,0,3
31410,0,1,7
31411,0,1,7
31412,0,1,7
31413,0,0,7
31414,0,0,7
31415,0,0,4
31416,0,0,7
31417,0,2,3
31418,0,1,3
31419,0,2,3
31420,0,2,3
31421,1,1,3
31422,1,1,3
31423,0,2,9
31424,0,1,4
31425,0,1,4
31426,0,1,4
31427,0,1,4
31428,0,1,4
31429,0,1,4
31430,0,2,8
31431,0,2,8
31432,0,2,8
31433,0,2,8
31434,0,2,8
31435,0,2,8
31436,0,2,8
31437,0,2,4
31438,0,1,4
31439,0,1,4
31440,0,1,4
31441,0,1,4
31442,0,1,4
31443,1,0,4
31444,1,0,4
31445,1,0,4
31446,1,0,4
31447,1,0,4
31448,0,1,4
31449,0,1,4
31450,0,3,2
31451,0,2,4
31452,0,2,4
31453,0,2,4
31454,0,2,4
31455,0,2,4
31456,0,2,4
31457,0,3,2
31458,0,2,4
31459,0,1,7
31460,0,3,6
31461,0,3,6
31462,0,0,4
31463,0,1,7
31464,0,1,7
31465,0,1,7
31466,0,1,7
31467,1,0,2
31468,1,0,2
31469,1,0,2
31470,0,2,4
31471,1,1,4
31472,1,1,4
31473,1,1,4
31474,1,1,4
31475,0,1,4
31476,0,1,4
31477,0,1,4
31478,0,1,4
31479,0,1,4
31480,0,1,4
31481,0,3,3
31482,0,1,4
31483,0,1,4
31484,0,1,4
31485,0,3,3
31486,0,3,3
31487,0,3,3
31488,0,3,3
31489,0,2,4
31490,1,0,3
31491,0,1,7
31492,0,1,7
31493,1,1,4
31494,1,1,4
31495,1,1,4
31496,1,3,2
31497,0,2,4
31498,0,2,4
31499,0,2,3
31500,0,2,3
31501,0,1,3
31502,1,2,2
31503,0,2,4
31504,0,2,4
31505,0,1,4
31506,0,1,4
31507,0,0,3
31508,1,2,7
31509,1,2,7
31510,0,3,0
31511,1,3,2
31512,1,3,2
31513,0,1,4
31514,0,1,4
31515,0,1,4
31516,0,1,4
31517,0,3,4
31518,0,2,7
31519,0,2,7
31520,0,2,7
31521,0,2,7
31522,0,1,7
31523,0,1,1
31524,0,1,1
31525,0,2,4
31526,0,2,4
31527,0,1,7
31528,1,1,7
31529,1,1,7
31530,0,2,4
31531,0,2,4
31532,1,3,4
31533,1,3,4
31534,1,3,4
31535,0,2,4
31536,1,2,2
31537,1,2,2
31538,1,1,2
31539,1,1,2
31540,1,0,3
31541,1,1,3
31542,1,1,2
31543,0,1,7
31544,0,1,7
31545,1,1,7
31546,1,1,7
31547,0,3,2
31548,0,3,8
31549,0,3,8
31550,0,3,8
31551,0,3,8
31552,0,1,4
31553,1,0,3
31554,1,0,3
31555,0,2,4
31556,0,1,4
31557,0,1,4
31558,0,2,2
31559,0,2,2
31560,0,0,3
31561,0,2,2
31562,0,1,7
31563,1,2,2
31564,0,0,2
31565,0,1,3
31566,0,1,3
31567,0,1,3
31568,1,2,2
31569,1,2,2
31570,1,2,2
31571,1,2,2
31572,1,2,2
31573,1,2,2
31574,1,2,2
31575,0,0,4
31576,0,2,2
31577,0,1,3
31578,1,1,3
31579,0,0,4
31580,1,0,3
31581,1,2,4
31582,1,1,4
31583,1,1,4
31584,0,3,4
31585,0,3,5
31586,0,3,5
31587,0,0,4
31588,0,0,4
31589,0,2,3
31590,0,2,3
31591,0,1,3
31592,0,1,3
31593,0,1,4
31594,1,2,4
31595,1,2,4
31596,1,0,7
31597,1,0,7
31598,0,1,4
31599,0,1,4
31600,0,1,4
31601,1,0,4
31602,1,0,4
31603,0,0,2
31604,1,1,4
31605,0,1,4
31606,1,0,3
31607,1,0,3
31608,0,1,4
31609,0,1,4
31610,0,2,7
31611,0,2,7
31612,0,1,4
31613,0,0,4
31614,1,0,4
31615,0,3,2
31616,0,1,7
31617,0,2,3
31618,0,0,4
31619,1,0,4
31620,1,0,4
31621,1,0,4
31622,0,1,9
31623,0,1,9
31624,0,0,4
31625,0,0,4
31626,0,0,4
31627,0,0,4
31628,0,1,4
31629,0,0,4
31630,0,0,4
31631,1,0,7
31632,0,1,3
31633,0,1,3
31634,0,0,4
31635,0,0,7
31636,1,0,3
31637,0,0,7
31638,0,0,4
31639,0,2,3
31640,1,1,4
31641,0,1,1
31642,0,0,4
31643,0,0,7
31644,0,0,7
31645,1,2,3
31646,1,0,3
31647,1,0,3
31648,0,1,7
31649,0,1,7
31650,0,0,4
31651,0,3,7
31652,0,3,7
31653,0,2,3
31654,0,0,1
31655,1,0,2
31656,0,0,4
31657,0,0,4
31658,0,3,4
31659,0,1,2
31660,0,1,2
31661,0,2,4
31662,0,1,4
31663,0,1,4
31664,0,0,3
31665,0,0,3
31666,0,0,2
31667,0,1,2
31668,0,0,2
31669,0,1,1
31670,0,1,4
31671,1,3,6
31672,0,1,4
31673,0,1,4
31674,0,3,4
31675,1,0,4
31676,1,0,4
31677,1,0,4
31678,0,1,1
31679,0,2,2
31680,0,2,2
31681,0,1,3
31682,0,2,4
31683,0,1,5
31684,0,2,4
31685,0,2,3
31686,0,2,3
31687,0,1,7
31688,0,3,4
31689,0,3,4
31690,0,3,4
31691,1,1,2
31692,0,1,4
31693,0,1,4
31694,0,1,4
31695,0,0,4
31696,1,0,4
31697,1,0,4
31698,1,0,4
31699,0,3,2
31700,0,3,2
31701,0,3,2
31702,0,3,2
31703,1,0,3
31704,1,0,3
31705,1,1,4
31706,1,1,4
31707,0,0,7
31708,0,2,3
31709,0,2,3
31710,0,0,4
31711,1,2,7
31712,1,2,7
31713,1,0,7
31714,1,0,7
31715,0,1,4
31716,0,1,4
